C,Mn,Si,Cr,Ni,Mo,F_Ferrite,F_Pearlite,F_Bainite,F_Martensite,Yield_MPa,UTS_MPa,Hardness_HV,Elongation_Pct
1.132,1.073,0.131,3.772,4.357,3.763,0.4,0.4,0.1,0.1,923.3,1107.9599999999998,279.7878787878788,13.020000000000003
1.01,1.375,0.666,1.222,3.993,0.761,0.4,0.4,0.1,0.1,892.5,1071.0,270.4545454545455,14.85
1.173,0.944,1.172,2.968,1.07,2.026,0.4,0.4,0.1,0.1,930.9,1117.08,282.0909090909091,12.405000000000001
0.349,1.262,0.236,2.615,3.716,1.792,0.4,0.4,0.1,0.1,550.7,660.84,166.8787878787879,24.765
0.58,0.602,1.054,0.28,1.577,3.538,0.4,0.4,0.1,0.1,600.2,720.24,181.8787878787879,21.3
0.103,0.691,1.096,2.484,3.504,0.436,0.4,0.4,0.1,0.1,370.6,444.72,112.30303030303031,28.455
0.179,0.542,0.553,3.978,0.373,4.157,0.4,0.4,0.1,0.1,393.7,472.43999999999994,119.30303030303031,27.315
0.298,0.142,0.726,4.524,4.241,3.452,0.4,0.4,0.1,0.1,413.2,495.84,125.21212121212122,25.53
0.514,0.179,0.273,1.802,3.748,1.436,0.4,0.4,0.1,0.1,524.9,629.88,159.06060606060606,22.29
1.434,0.31,0.793,1.372,4.716,1.885,0.4,0.4,0.1,0.1,998.0,1197.6,302.42424242424244,8.490000000000002
1.401,0.114,1.382,0.179,2.815,4.567,0.4,0.4,0.1,0.1,961.9,1154.28,291.4848484848485,8.985
1.242,0.174,0.769,2.023,0.167,0.74,0.4,0.4,0.1,0.1,888.4,1066.08,269.21212121212125,11.370000000000001
0.295,1.066,0.114,0.812,0.565,4.872,0.4,0.4,0.1,0.1,504.1,604.92,152.75757575757578,25.575
0.102,0.25,0.919,4.191,1.631,3.607,0.4,0.4,0.1,0.1,326.0,391.2,98.7878787878788,28.47
1.466,0.131,1.012,1.924,1.689,2.322,0.4,0.4,0.1,0.1,996.1,1195.32,301.8484848484849,8.010000000000002
1.374,0.926,1.032,3.473,2.714,1.283,0.4,0.4,0.1,0.1,1029.6,1235.5199999999998,312.0,9.389999999999997
0.437,0.808,0.34,4.993,4.111,3.945,0.4,0.4,0.1,0.1,549.3,659.16,166.45454545454544,23.445
1.374,0.411,0.488,2.383,3.833,4.15,0.4,0.4,0.1,0.1,978.1,1173.72,296.39393939393943,9.389999999999997
0.92,0.3,1.393,3.128,0.929,3.08,0.4,0.4,0.1,0.1,740.0,888.0,224.24242424242425,16.2
0.728,1.178,1.489,4.143,2.669,1.938,0.4,0.4,0.1,0.1,731.8,878.16,221.75757575757575,19.08
0.65,0.725,0.518,0.326,3.806,2.494,0.4,0.4,0.1,0.1,647.5,777.0,196.21212121212122,20.25
0.84,0.658,1.291,1.127,4.882,1.668,0.4,0.4,0.1,0.1,735.8,882.9599999999999,222.96969696969697,17.4
0.758,0.237,0.653,0.503,4.67,1.424,0.4,0.4,0.1,0.1,652.7,783.24,197.7878787878788,18.63
1.028,0.768,1.171,3.5,4.63,0.466,0.4,0.4,0.1,0.1,840.8,1008.9599999999999,254.78787878787878,14.58
0.305,1.063,0.558,2.143,3.618,1.386,0.4,0.4,0.1,0.1,508.8,610.56,154.1818181818182,25.425
0.68,1.45,0.781,4.128,3.175,0.591,0.4,0.4,0.1,0.1,735.0,882.0,222.72727272727275,19.799999999999997
0.116,0.764,0.996,4.089,0.822,0.832,0.4,0.4,0.1,0.1,384.4,461.28,116.48484848484848,28.26
0.43,0.997,0.607,2.364,4.905,4.503,0.4,0.4,0.1,0.1,564.7,677.64,171.12121212121215,23.55
0.201,1.467,1.446,0.243,0.623,1.806,0.4,0.4,0.1,0.1,497.20000000000005,596.64,150.66666666666669,26.985
0.115,1.183,1.469,2.023,4.833,2.161,0.4,0.4,0.1,0.1,425.8,510.96,129.03030303030303,28.275
0.829,0.191,0.849,2.118,3.831,4.67,0.4,0.4,0.1,0.1,683.6,820.32,207.15151515151516,17.565
0.395,1.349,0.221,2.578,1.678,0.646,0.4,0.4,0.1,0.1,582.4,698.88,176.4848484848485,24.075
1.017,0.623,0.296,1.947,0.237,2.651,0.4,0.4,0.1,0.1,820.8,984.9599999999999,248.72727272727272,14.745000000000001
0.925,0.751,1.459,3.812,4.12,4.792,0.4,0.4,0.1,0.1,787.6,945.12,238.66666666666669,16.125
1.353,1.033,0.51,3.142,3.264,2.127,0.4,0.4,0.1,0.1,1029.8,1235.76,312.06060606060606,9.705000000000002
0.111,0.567,1.15,3.041,2.35,0.05,0.4,0.4,0.1,0.1,362.2,434.64,109.75757575757576,28.335
0.259,0.245,1.1,1.51,0.858,3.388,0.4,0.4,0.1,0.1,404.0,484.79999999999995,122.42424242424244,26.115
0.369,0.433,0.864,2.056,2.732,3.644,0.4,0.4,0.1,0.1,477.8,573.36,144.7878787878788,24.465
0.916,0.948,1.014,4.944,3.517,3.606,0.4,0.4,0.1,0.1,802.8,963.3599999999999,243.27272727272728,16.259999999999998
1.388,0.916,1.388,3.701,1.071,0.296,0.4,0.4,0.1,0.1,1035.6,1242.7199999999998,313.8181818181818,9.18
0.458,0.886,1.318,1.979,2.445,3.196,0.4,0.4,0.1,0.1,567.6,681.12,172.00000000000003,23.13
0.782,1.452,0.756,0.235,4.985,3.356,0.4,0.4,0.1,0.1,786.2,943.44,238.24242424242428,18.27
0.35,1.483,1.308,0.207,0.88,2.916,0.4,0.4,0.1,0.1,573.3,687.9599999999999,173.72727272727272,24.75
0.194,1.38,0.533,0.593,2.731,2.355,0.4,0.4,0.1,0.1,485.0,582.0,146.96969696969697,27.09
0.655,0.655,1.499,2.186,4.232,0.05,0.4,0.4,0.1,0.1,643.0,771.6,194.84848484848487,20.174999999999997
0.548,0.34,0.671,4.418,2.799,3.34,0.4,0.4,0.1,0.1,558.0,669.6,169.0909090909091,21.78
0.481,0.109,1.453,3.027,3.595,1.434,0.4,0.4,0.1,0.1,501.4,601.68,151.93939393939394,22.785
1.397,1.131,0.306,3.01,4.005,1.89,0.4,0.4,0.1,0.1,1061.6,1273.9199999999998,321.6969696969697,9.044999999999998
0.187,0.769,0.856,2.138,2.434,4.783,0.4,0.4,0.1,0.1,420.4,504.47999999999996,127.39393939393939,27.195
0.16,0.854,0.381,4.231,4.858,3.512,0.4,0.4,0.1,0.1,415.4,498.47999999999996,125.87878787878788,27.6
0.127,0.105,0.747,0.169,4.953,2.571,0.4,0.4,0.1,0.1,324.0,388.8,98.18181818181819,28.095
0.793,0.892,1.219,3.591,4.066,0.988,0.4,0.4,0.1,0.1,735.7,882.84,222.93939393939397,18.104999999999997
0.937,1.082,1.095,3.363,1.004,4.631,0.4,0.4,0.1,0.1,826.7,992.04,250.51515151515153,15.944999999999999
0.576,0.734,0.721,3.656,3.863,1.009,0.4,0.4,0.1,0.1,611.4,733.68,185.27272727272728,21.36
0.591,0.383,0.672,1.522,1.676,4.453,0.4,0.4,0.1,0.1,583.8,700.56,176.9090909090909,21.134999999999998
0.541,0.936,1.32,1.537,1.752,0.679,0.4,0.4,0.1,0.1,614.1,736.92,186.09090909090912,21.884999999999998
1.297,0.786,0.852,3.772,0.015,2.4,0.4,0.4,0.1,0.1,977.1,1172.52,296.0909090909091,10.545000000000002
0.595,1.423,0.919,4.081,0.722,3.691,0.4,0.4,0.1,0.1,689.8,827.7599999999999,209.03030303030303,21.075000000000003
1.075,0.39,0.953,3.875,3.887,0.438,0.4,0.4,0.1,0.1,826.5,991.8,250.45454545454547,13.875
0.637,0.403,1.123,3.899,1.476,3.715,0.4,0.4,0.1,0.1,608.8,730.56,184.48484848484847,20.445
0.154,0.614,1.288,1.927,4.752,2.801,0.4,0.4,0.1,0.1,388.4,466.0799999999999,117.6969696969697,27.69
1.089,0.701,0.247,1.73,3.034,0.856,0.4,0.4,0.1,0.1,864.6,1037.52,262.0,13.665
1.057,0.934,0.158,2.014,3.077,4.313,0.4,0.4,0.1,0.1,871.9,1046.28,264.21212121212125,14.145000000000001
1.272,0.436,0.584,1.3,0.955,0.509,0.4,0.4,0.1,0.1,929.6,1115.52,281.69696969696975,10.919999999999998
1.033,0.44,1.261,4.925,1.443,0.796,0.4,0.4,0.1,0.1,810.5,972.5999999999999,245.60606060606062,14.505
1.448,0.677,1.457,0.504,2.331,1.302,0.4,0.4,0.1,0.1,1041.7,1250.04,315.6666666666667,8.280000000000001
1.251,1.432,1.278,3.265,0.591,3.116,0.4,0.4,0.1,0.1,1018.7,1222.44,308.69696969696975,11.235000000000003
0.115,1.299,0.787,1.46,1.057,1.531,0.4,0.4,0.1,0.1,437.4,524.88,132.54545454545453,28.275
1.019,1.241,0.785,3.119,1.668,0.497,0.4,0.4,0.1,0.1,883.6,1060.32,267.75757575757575,14.715000000000002
1.1,0.274,0.848,4.615,2.585,4.514,0.4,0.4,0.1,0.1,827.4,992.8799999999999,250.72727272727275,13.5
0.914,0.26,1.071,3.74,4.242,2.732,0.4,0.4,0.1,0.1,733.0,879.6,222.12121212121212,16.29
1.164,1.283,0.336,2.358,4.088,1.178,0.4,0.4,0.1,0.1,960.3,1152.36,291.0,12.540000000000003
0.65,0.104,0.105,0.445,4.346,4.11,0.4,0.4,0.1,0.1,585.4,702.4799999999999,177.3939393939394,20.25
1.127,0.817,1.421,3.416,3.935,4.766,0.4,0.4,0.1,0.1,895.2,1074.24,271.2727272727273,13.094999999999999
1.403,0.496,1.307,1.874,2.888,1.745,0.4,0.4,0.1,0.1,1001.1,1201.32,303.3636363636364,8.954999999999998
1.354,1.029,0.327,1.577,1.844,1.649,0.4,0.4,0.1,0.1,1029.9,1235.88,312.0909090909091,9.689999999999998
1.403,0.252,0.636,0.497,2.095,2.15,0.4,0.4,0.1,0.1,976.7,1172.04,295.969696969697,8.954999999999998
0.134,0.523,0.147,0.31,2.49,4.432,0.4,0.4,0.1,0.1,369.3,443.16,111.90909090909092,27.99
0.661,0.767,0.296,4.198,2.523,4.152,0.4,0.4,0.1,0.1,657.2,788.64,199.15151515151518,20.085
0.884,0.416,0.181,4.544,0.247,2.536,0.4,0.4,0.1,0.1,733.6,880.32,222.3030303030303,16.740000000000002
0.739,1.182,0.12,3.458,2.277,1.908,0.4,0.4,0.1,0.1,737.7,885.24,223.54545454545456,18.915
1.179,1.16,0.465,1.808,3.097,0.49,0.4,0.4,0.1,0.1,955.5,1146.6,289.54545454545456,12.314999999999998
1.257,1.399,1.036,0.356,4.522,3.874,0.4,0.4,0.1,0.1,1018.4,1222.08,308.6060606060606,11.145000000000003
0.958,1.293,1.391,2.899,2.277,0.616,0.4,0.4,0.1,0.1,858.3,1029.9599999999998,260.09090909090907,15.63
0.689,0.765,1.066,2.908,1.759,0.024,0.4,0.4,0.1,0.1,671.0,805.1999999999999,203.33333333333334,19.665
0.521,0.14,1.116,0.896,1.263,3.402,0.4,0.4,0.1,0.1,524.5,629.4,158.93939393939394,22.185
0.985,0.786,1.183,3.208,2.49,2.838,0.4,0.4,0.1,0.1,821.1,985.3199999999999,248.81818181818184,15.225
1.21,0.125,1.074,3.62,3.346,4.75,0.4,0.4,0.1,0.1,867.5,1041.0,262.8787878787879,11.850000000000001
0.744,0.901,0.228,0.126,0.34,2.245,0.4,0.4,0.1,0.1,712.1,854.52,215.7878787878788,18.84
0.302,0.868,1.336,1.105,3.548,1.151,0.4,0.4,0.1,0.1,487.8,585.36,147.81818181818184,25.47
0.25,0.34,0.777,4.701,1.687,3.188,0.4,0.4,0.1,0.1,409.0,490.79999999999995,123.93939393939395,26.25
1.391,0.734,0.186,3.485,1.946,2.358,0.4,0.4,0.1,0.1,1018.9,1222.6799999999998,308.75757575757575,9.134999999999998
0.424,0.577,0.494,2.113,3.737,4.236,0.4,0.4,0.1,0.1,519.7,623.64,157.4848484848485,23.64
1.027,0.755,1.145,1.056,2.612,0.976,0.4,0.4,0.1,0.1,839.0,1006.8,254.24242424242425,14.595
1.153,0.196,0.354,3.868,3.784,3.141,0.4,0.4,0.1,0.1,846.1,1015.3199999999999,256.39393939393943,12.704999999999998
1.33,0.133,0.702,3.794,0.352,0.351,0.4,0.4,0.1,0.1,928.3,1113.9599999999998,281.3030303030303,10.049999999999997
0.661,0.287,0.741,1.915,4.964,1.294,0.4,0.4,0.1,0.1,609.2,731.0400000000001,184.60606060606062,20.085
0.6,1.411,1.261,2.212,3.471,0.442,0.4,0.4,0.1,0.1,691.1,829.32,209.42424242424244,21.0
1.138,1.351,0.492,4.807,3.176,0.209,0.4,0.4,0.1,0.1,954.1,1144.92,289.1212121212121,12.93
0.852,1.209,0.334,1.966,3.592,0.886,0.4,0.4,0.1,0.1,796.9,956.28,241.4848484848485,17.22
0.232,0.533,0.197,1.377,0.996,0.571,0.4,0.4,0.1,0.1,419.3,503.15999999999997,127.06060606060608,26.52
1.007,0.434,1.297,1.39,1.014,0.03,0.4,0.4,0.1,0.1,796.9,956.28,241.4848484848485,14.895000000000001
1.317,0.802,0.678,2.882,1.422,0.81,0.4,0.4,0.1,0.1,988.7,1186.44,299.6060606060606,10.245000000000001
0.955,0.508,0.568,2.013,4.179,2.68,0.4,0.4,0.1,0.1,778.3,933.9599999999999,235.84848484848484,15.675
0.691,0.703,1.324,3.743,2.722,1.819,0.4,0.4,0.1,0.1,665.8,798.9599999999999,201.75757575757575,19.635
0.665,0.821,0.757,3.615,1.903,3.667,0.4,0.4,0.1,0.1,664.6,797.52,201.3939393939394,20.025
1.492,0.547,0.775,2.548,3.704,3.152,0.4,0.4,0.1,0.1,1050.7,1260.84,318.39393939393943,7.620000000000001
1.438,0.155,1.295,0.945,3.641,0.563,0.4,0.4,0.1,0.1,984.5,1181.3999999999999,298.33333333333337,8.43
0.306,0.651,1.337,4.017,2.685,3.019,0.4,0.4,0.1,0.1,468.1,561.72,141.84848484848487,25.41
0.733,0.421,1.059,4.829,4.152,3.282,0.4,0.4,0.1,0.1,658.6,790.32,199.5757575757576,19.005000000000003
0.749,1.229,0.878,1.397,4.475,0.528,0.4,0.4,0.1,0.1,747.4,896.88,226.4848484848485,18.765
0.508,0.776,0.499,1.355,1.162,2.158,0.4,0.4,0.1,0.1,581.6,697.92,176.24242424242425,22.38
0.449,1.011,0.76,0.479,1.482,4.052,0.4,0.4,0.1,0.1,575.6,690.72,174.42424242424244,23.265
1.174,0.678,0.507,2.828,1.866,3.774,0.4,0.4,0.1,0.1,904.8,1085.76,274.1818181818182,12.39
1.321,0.145,0.967,0.683,0.562,3.191,0.4,0.4,0.1,0.1,925.0,1110.0,280.3030303030303,10.185000000000002
0.597,0.923,0.253,4.427,1.637,2.022,0.4,0.4,0.1,0.1,640.8,768.9599999999999,194.1818181818182,21.045
0.895,0.233,1.387,1.21,1.319,4.674,0.4,0.4,0.1,0.1,720.8,864.9599999999999,218.42424242424244,16.575
0.565,0.7,0.82,1.689,1.527,3.744,0.4,0.4,0.1,0.1,602.5,723.0,182.5757575757576,21.525
0.463,1.18,0.851,4.651,2.859,4.603,0.4,0.4,0.1,0.1,599.5,719.4,181.66666666666669,23.055
1.295,0.712,1.166,3.577,4.55,3.263,0.4,0.4,0.1,0.1,968.7,1162.44,293.54545454545456,10.575000000000003
1.081,1.286,0.423,4.982,0.491,2.516,0.4,0.4,0.1,0.1,919.1,1102.92,278.51515151515156,13.785
1.29,1.038,0.741,3.137,2.103,1.599,0.4,0.4,0.1,0.1,998.8,1198.56,302.6666666666667,10.649999999999999
0.779,0.723,0.313,3.385,2.119,4.105,0.4,0.4,0.1,0.1,711.8,854.16,215.6969696969697,18.314999999999998
0.86,0.387,1.285,1.738,1.681,0.348,0.4,0.4,0.1,0.1,718.7,862.44,217.7878787878788,17.1
1.301,0.144,1.062,3.428,2.557,1.615,0.4,0.4,0.1,0.1,914.9,1097.8799999999999,277.24242424242425,10.485
0.431,0.855,0.987,4.644,0.994,4.935,0.4,0.4,0.1,0.1,551.0,661.1999999999999,166.96969696969697,23.535
1.204,0.545,0.62,2.452,4.678,2.301,0.4,0.4,0.1,0.1,906.5,1087.8,274.6969696969697,11.940000000000001
0.778,0.981,1.417,3.382,1.137,1.658,0.4,0.4,0.1,0.1,737.1,884.52,223.36363636363637,18.33
0.376,0.969,0.108,2.937,1.483,0.99,0.4,0.4,0.1,0.1,534.9,641.88,162.0909090909091,24.36
0.519,0.341,1.36,2.608,1.866,4.471,0.4,0.4,0.1,0.1,543.6,652.32,164.72727272727275,22.215
0.3,1.38,0.602,0.333,0.386,3.123,0.4,0.4,0.1,0.1,538.0,645.6,163.03030303030303,25.5
1.043,0.11,1.093,3.753,0.36,3.578,0.4,0.4,0.1,0.1,782.5,939.0,237.12121212121212,14.355
0.665,0.976,0.33,1.409,3.527,2.757,0.4,0.4,0.1,0.1,680.1,816.12,206.09090909090912,20.025
1.177,1.447,0.969,1.704,3.647,0.118,0.4,0.4,0.1,0.1,983.2,1179.84,297.939393939394,12.344999999999999
0.382,1.427,0.937,4.426,4.415,3.13,0.4,0.4,0.1,0.1,583.7,700.44,176.8787878787879,24.27
1.354,0.115,0.601,2.041,2.811,2.406,0.4,0.4,0.1,0.1,938.5,1126.2,284.39393939393943,9.689999999999998
0.522,0.893,0.743,4.015,3.845,3.877,0.4,0.4,0.1,0.1,600.3,720.3599999999999,181.9090909090909,22.17
1.322,0.885,0.657,4.068,3.47,0.801,0.4,0.4,0.1,0.1,999.5,1199.3999999999999,302.8787878787879,10.169999999999998
0.787,0.234,0.525,0.699,3.374,2.554,0.4,0.4,0.1,0.1,666.9,800.28,202.0909090909091,18.195
0.417,1.02,0.775,2.004,3.608,1.175,0.4,0.4,0.1,0.1,560.5,672.6,169.84848484848484,23.745
1.045,0.272,0.774,2.201,0.841,1.457,0.4,0.4,0.1,0.1,799.7,959.64,242.33333333333337,14.325000000000001
0.177,1.368,1.343,4.935,4.925,1.241,0.4,0.4,0.1,0.1,475.3,570.36,144.03030303030303,27.345
0.301,1.16,1.23,1.812,2.777,0.671,0.4,0.4,0.1,0.1,516.5,619.8,156.51515151515153,25.485
0.954,1.449,0.344,2.901,0.279,4.086,0.4,0.4,0.1,0.1,871.9,1046.28,264.21212121212125,15.690000000000001
1.101,1.297,0.156,1.767,1.523,0.925,0.4,0.4,0.1,0.1,930.2,1116.24,281.87878787878793,13.485
0.344,1.29,1.084,4.272,3.226,3.678,0.4,0.4,0.1,0.1,551.0,661.1999999999999,166.96969696969697,24.84
1.43,0.241,0.747,4.869,2.39,4.019,0.4,0.4,0.1,0.1,989.1,1186.92,299.72727272727275,8.55
0.517,0.388,1.462,1.31,0.91,4.996,0.4,0.4,0.1,0.1,547.3,656.7599999999999,165.84848484848484,22.245
0.358,0.456,1.4,1.681,3.626,4.436,0.4,0.4,0.1,0.1,474.6,569.52,143.81818181818184,24.63
0.481,1.263,1.159,0.146,2.568,1.03,0.4,0.4,0.1,0.1,616.8,740.16,186.9090909090909,22.785
0.104,1.038,1.336,1.797,1.385,2.117,0.4,0.4,0.1,0.1,405.8,486.96,122.96969696969698,28.44
1.148,1.451,1.109,1.785,1.242,1.944,0.4,0.4,0.1,0.1,969.1,1162.92,293.6666666666667,12.780000000000001
0.149,1.206,1.04,2.395,4.692,4.572,0.4,0.4,0.1,0.1,445.1,534.12,134.8787878787879,27.765
0.749,0.298,1.332,2.995,0.752,2.01,0.4,0.4,0.1,0.1,654.3,785.16,198.27272727272728,18.765
0.431,1.259,1.218,1.106,0.089,0.162,0.4,0.4,0.1,0.1,591.4,709.68,179.21212121212122,23.535
0.496,0.466,0.237,4.995,1.935,1.665,0.4,0.4,0.1,0.1,544.6,653.52,165.03030303030306,22.560000000000002
0.348,0.25,0.545,3.333,1.125,4.056,0.4,0.4,0.1,0.1,449.0,538.8,136.06060606060606,24.78
0.565,0.698,1.478,4.08,4.881,3.661,0.4,0.4,0.1,0.1,602.3,722.7599999999999,182.5151515151515,21.525
0.964,0.64,1.439,4.46,4.894,2.808,0.4,0.4,0.1,0.1,796.0,955.1999999999999,241.21212121212122,15.540000000000001
0.369,0.876,0.885,0.796,4.687,0.583,0.4,0.4,0.1,0.1,522.1,626.52,158.21212121212122,24.465
1.385,0.57,0.323,4.984,1.088,1.002,0.4,0.4,0.1,0.1,999.5,1199.3999999999999,302.8787878787879,9.225000000000001
0.577,0.377,0.577,2.664,2.245,0.852,0.4,0.4,0.1,0.1,576.2,691.44,174.60606060606062,21.345
1.3,0.447,1.046,1.622,3.484,0.165,0.4,0.4,0.1,0.1,944.7,1133.64,286.2727272727273,10.5
0.617,0.352,0.385,4.565,1.223,1.978,0.4,0.4,0.1,0.1,593.7,712.44,179.90909090909093,20.745
1.027,0.319,1.104,0.282,1.223,2.978,0.4,0.4,0.1,0.1,795.4,954.4799999999999,241.03030303030303,14.595
0.165,0.455,1.061,0.874,1.648,1.949,0.4,0.4,0.1,0.1,378.0,453.59999999999997,114.54545454545455,27.525
0.277,0.223,0.35,0.569,2.331,4.861,0.4,0.4,0.1,0.1,410.8,492.96,124.4848484848485,25.845
0.928,1.049,1.133,3.247,3.134,1.926,0.4,0.4,0.1,0.1,818.9,982.68,248.15151515151516,16.08
0.261,1.491,1.329,0.46,2.531,4.167,0.4,0.4,0.1,0.1,529.6,635.52,160.4848484848485,26.085
1.129,1.022,1.075,3.915,1.042,3.858,0.4,0.4,0.1,0.1,916.7,1100.04,277.7878787878788,13.065000000000001
0.795,0.469,0.621,2.305,0.322,1.957,0.4,0.4,0.1,0.1,694.4,833.28,210.42424242424244,18.075
1.019,0.954,1.397,1.138,2.158,4.6,0.4,0.4,0.1,0.1,854.9,1025.8799999999999,259.06060606060606,14.715000000000002
0.969,1.35,1.453,4.671,1.05,4.364,0.4,0.4,0.1,0.1,869.5,1043.3999999999999,263.4848484848485,15.465
1.321,0.67,1.422,0.964,2.646,0.014,0.4,0.4,0.1,0.1,977.5,1173.0,296.21212121212125,10.185000000000002
1.269,0.208,0.254,2.849,1.454,4.762,0.4,0.4,0.1,0.1,905.3,1086.36,274.3333333333333,10.965
1.017,1.181,1.3,0.586,0.64,2.99,0.4,0.4,0.1,0.1,876.6,1051.92,265.6363636363637,14.745000000000001
1.457,1.36,1.06,2.843,3.522,4.231,0.4,0.4,0.1,0.1,1114.5,1337.3999999999999,337.72727272727275,8.145
0.834,0.835,0.279,3.69,1.9,0.25,0.4,0.4,0.1,0.1,750.5,900.6,227.42424242424244,17.490000000000002
0.388,0.291,0.808,4.384,4.033,1.755,0.4,0.4,0.1,0.1,473.1,567.72,143.36363636363637,24.18
0.363,1.206,0.778,3.246,2.418,2.244,0.4,0.4,0.1,0.1,552.1,662.52,167.3030303030303,24.555
0.732,0.72,0.548,1.0,0.133,0.864,0.4,0.4,0.1,0.1,688.0,825.6,208.4848484848485,19.02
0.567,0.389,1.291,1.74,0.348,0.29,0.4,0.4,0.1,0.1,572.4,686.88,173.45454545454547,21.495
0.333,0.114,0.53,3.455,1.295,1.737,0.4,0.4,0.1,0.1,427.9,513.4799999999999,129.66666666666666,25.005
1.078,1.377,0.132,1.786,2.052,1.785,0.4,0.4,0.1,0.1,926.7,1112.04,280.81818181818187,13.829999999999998
1.052,0.963,0.722,3.537,0.529,0.3,0.4,0.4,0.1,0.1,872.3,1046.76,264.3333333333333,14.219999999999999
0.95,0.76,0.357,4.567,1.271,0.275,0.4,0.4,0.1,0.1,801.0,961.1999999999999,242.72727272727275,15.75
1.381,0.786,0.567,4.997,3.81,1.257,0.4,0.4,0.1,0.1,1019.1,1222.92,308.81818181818187,9.285
0.766,0.193,1.331,3.868,4.189,3.747,0.4,0.4,0.1,0.1,652.3,782.7599999999999,197.66666666666666,18.509999999999998
1.244,0.159,0.469,1.13,0.356,3.159,0.4,0.4,0.1,0.1,887.9,1065.48,269.06060606060606,11.34
1.312,0.137,0.391,3.223,3.387,1.126,0.4,0.4,0.1,0.1,919.7,1103.64,278.69696969696975,10.32
0.692,1.053,0.483,3.546,2.468,2.27,0.4,0.4,0.1,0.1,701.3,841.56,212.5151515151515,19.62
0.814,1.111,1.372,1.633,4.0,0.456,0.4,0.4,0.1,0.1,768.1,921.72,232.75757575757578,17.79
0.556,1.085,0.38,1.79,4.274,3.855,0.4,0.4,0.1,0.1,636.5,763.8,192.87878787878788,21.66
1.007,0.186,0.322,2.02,4.477,2.915,0.4,0.4,0.1,0.1,772.1,926.52,233.969696969697,14.895000000000001
0.923,0.256,1.145,4.839,2.187,3.324,0.4,0.4,0.1,0.1,737.1,884.52,223.36363636363637,16.155
0.541,0.235,1.167,0.763,0.355,2.628,0.4,0.4,0.1,0.1,544.0,652.8,164.84848484848484,21.884999999999998
0.235,1.007,0.623,1.727,1.337,4.591,0.4,0.4,0.1,0.1,468.2,561.8399999999999,141.87878787878788,26.475
0.46,0.476,0.59,1.912,2.804,3.421,0.4,0.4,0.1,0.1,527.6,633.12,159.8787878787879,23.1
0.921,0.479,0.836,4.719,3.619,2.794,0.4,0.4,0.1,0.1,758.4,910.0799999999999,229.8181818181818,16.185
0.174,0.393,0.654,3.792,3.288,3.297,0.4,0.4,0.1,0.1,376.3,451.56,114.03030303030305,27.39
0.528,0.95,0.329,4.152,3.946,0.459,0.4,0.4,0.1,0.1,609.0,730.8,184.54545454545456,22.08
0.193,0.302,1.009,3.534,2.586,2.181,0.4,0.4,0.1,0.1,376.7,452.03999999999996,114.15151515151516,27.105
0.387,1.34,0.509,2.656,3.829,4.896,0.4,0.4,0.1,0.1,577.5,693.0,175.0,24.195
0.6,1.355,1.048,2.728,4.676,0.759,0.4,0.4,0.1,0.1,685.5,822.6,207.72727272727275,21.0
0.747,0.552,0.52,3.087,0.346,4.369,0.4,0.4,0.1,0.1,678.7,814.44,205.66666666666669,18.795
1.137,0.248,0.708,3.753,1.386,4.792,0.4,0.4,0.1,0.1,843.3,1011.9599999999999,255.54545454545453,12.945
0.956,0.716,0.877,4.695,4.133,2.815,0.4,0.4,0.1,0.1,799.6,959.52,242.3030303030303,15.66
0.626,1.242,0.444,4.641,2.048,0.561,0.4,0.4,0.1,0.1,687.2,824.64,208.24242424242428,20.61
1.467,0.582,0.986,3.675,2.917,3.086,0.4,0.4,0.1,0.1,1041.7,1250.04,315.6666666666667,7.994999999999997
1.265,0.375,0.529,1.311,2.185,4.21,0.4,0.4,0.1,0.1,920.0,1104.0,278.7878787878788,11.025000000000002
0.726,1.276,0.102,1.002,1.524,4.233,0.4,0.4,0.1,0.1,740.6,888.72,224.42424242424244,19.11
0.795,1.21,0.601,3.308,2.309,4.558,0.4,0.4,0.1,0.1,768.5,922.1999999999999,232.8787878787879,18.075
0.666,0.413,0.62,0.806,2.034,0.913,0.4,0.4,0.1,0.1,624.3,749.16,189.1818181818182,20.009999999999998
0.154,1.479,1.408,4.622,4.692,1.114,0.4,0.4,0.1,0.1,474.9,569.88,143.9090909090909,27.69
0.364,0.678,1.114,0.623,0.2,0.135,0.4,0.4,0.1,0.1,499.8,599.76,151.45454545454547,24.54
0.8,0.276,0.867,4.76,4.277,0.511,0.4,0.4,0.1,0.1,677.6,813.12,205.33333333333334,18.0
0.498,0.12,0.904,0.777,4.449,1.646,0.4,0.4,0.1,0.1,511.0,613.1999999999999,154.84848484848484,22.53
0.871,0.353,1.196,1.411,1.585,4.477,0.4,0.4,0.1,0.1,720.8,864.9599999999999,218.42424242424244,16.935000000000002
0.411,1.469,0.657,1.392,2.735,2.873,0.4,0.4,0.1,0.1,602.4,722.88,182.54545454545456,23.835
1.256,1.22,0.745,0.491,3.295,3.791,0.4,0.4,0.1,0.1,1000.0,1200.0,303.03030303030306,11.16
0.913,1.126,0.453,3.398,4.066,3.893,0.4,0.4,0.1,0.1,819.1,982.92,248.21212121212125,16.305
1.402,1.408,0.908,2.012,3.027,3.868,0.4,0.4,0.1,0.1,1091.8,1310.1599999999999,330.8484848484849,8.970000000000002
